,support,itemsets
819,0.7034801850734259,"frozenset({'milk', 'chocolate', 'eggs'})"
820,0.7032790183061758,"frozenset({'eggs', 'chocolate', 'pens'})"
821,0.6912090122711728,"frozenset({'pepper', 'chocolate', 'eggs'})"
822,0.6857775095554215,"frozenset({'salt', 'chocolate', 'eggs'})"
823,0.6710923355461678,"frozenset({'eggs', 'chocolate', 'sugar'})"
824,0.6930195131764233,"frozenset({'chocolate', 'tea', 'eggs'})"
825,0.6813518406759204,"frozenset({'chocolate', 'tomatoes', 'eggs'})"
826,0.7115268557634279,"frozenset({'vodka', 'chocolate', 'eggs'})"
827,0.6869845101589217,"frozenset({'eggs', 'water', 'chocolate'})"
828,0.7020720177026755,"frozenset({'wine', 'chocolate', 'eggs'})"
829,0.623818145242406,"frozenset({'juice', 'chocolate', 'honey'})"
830,0.6650573325286663,"frozenset({'milk', 'chocolate', 'honey'})"
831,0.6648561657614163,"frozenset({'chocolate', 'pens', 'honey'})"
832,0.6453429893381614,"frozenset({'pepper', 'chocolate', 'honey'})"
833,0.6507744920539127,"frozenset({'salt', 'chocolate', 'honey'})"
834,0.6171796419231543,"frozenset({'chocolate', 'sugar', 'honey'})"
835,0.6322671494669081,"frozenset({'chocolate', 'tea', 'honey'})"
836,0.6179843089921545,"frozenset({'chocolate', 'tomatoes', 'honey'})"
837,0.6755180044256689,"frozenset({'vodka', 'chocolate', 'honey'})"
838,0.6326694830014081,"frozenset({'water', 'chocolate', 'honey'})"
839,0.6286461476564071,"frozenset({'wine', 'chocolate', 'honey'})"
840,0.6743110038221686,"frozenset({'milk', 'juice', 'chocolate'})"
841,0.6610339971836653,"frozenset({'juice', 'chocolate', 'pens'})"
842,0.6485616576141622,"frozenset({'pepper', 'juice', 'chocolate'})"
843,0.6310601488634078,"frozenset({'salt', 'juice', 'chocolate'})"
844,0.6183866425266547,"frozenset({'juice', 'chocolate', 'sugar'})"
845,0.6433313216656609,"frozenset({'juice', 'chocolate', 'tea'})"
846,0.6298531482599075,"frozenset({'juice', 'chocolate', 'tomatoes'})"
847,0.668074834037417,"frozenset({'vodka', 'juice', 'chocolate'})"
848,0.6431301548984107,"frozenset({'juice', 'water', 'chocolate'})"
849,0.6437336552001609,"frozenset({'wine', 'juice', 'chocolate'})"
850,0.6819553409776705,"frozenset({'milk', 'chocolate', 'pens'})"
851,0.6624421645544156,"frozenset({'milk', 'pepper', 'chocolate'})"
852,0.6642526654596661,"frozenset({'milk', 'salt', 'chocolate'})"
853,0.6485616576141622,"frozenset({'milk', 'chocolate', 'sugar'})"
854,0.6718970026151679,"frozenset({'milk', 'chocolate', 'tea'})"
855,0.6757191711929189,"frozenset({'milk', 'chocolate', 'tomatoes'})"
856,0.6988533494266748,"frozenset({'vodka', 'chocolate', 'milk'})"
857,0.6658619995976665,"frozenset({'milk', 'water', 'chocolate'})"
858,0.6652584992959163,"frozenset({'milk', 'wine', 'chocolate'})"
859,0.664051498692416,"frozenset({'pepper', 'chocolate', 'pens'})"
860,0.6652584992959163,"frozenset({'salt', 'chocolate', 'pens'})"
861,0.6459464896399115,"frozenset({'chocolate', 'sugar', 'pens'})"
862,0.6584188292094146,"frozenset({'chocolate', 'tea', 'pens'})"
863,0.652383826191913,"frozenset({'chocolate', 'tomatoes', 'pens'})"
864,0.6835646751156709,"frozenset({'vodka', 'chocolate', 'pens'})"
865,0.6620398310199155,"frozenset({'water', 'chocolate', 'pens'})"
866,0.6576141621404143,"frozenset({'wine', 'chocolate', 'pens'})"
867,0.6376986521826594,"frozenset({'pepper', 'salt', 'chocolate'})"
868,0.6421243210621606,"frozenset({'pepper', 'chocolate', 'sugar'})"
869,0.6535908267954134,"frozenset({'pepper', 'chocolate', 'tea'})"
870,0.6334741500704084,"frozenset({'pepper', 'chocolate', 'tomatoes'})"
871,0.6712935023134178,"frozenset({'vodka', 'pepper', 'chocolate'})"
872,0.6654596660631663,"frozenset({'pepper', 'water', 'chocolate'})"
873,0.6531884932609133,"frozenset({'wine', 'pepper', 'chocolate'})"
874,0.6244216455441561,"frozenset({'salt', 'chocolate', 'sugar'})"
875,0.6397103198551599,"frozenset({'salt', 'chocolate', 'tea'})"
876,0.6515791591229129,"frozenset({'salt', 'chocolate', 'tomatoes'})"
877,0.6549989941661637,"frozenset({'vodka', 'salt', 'chocolate'})"
878,0.6310601488634078,"frozenset({'salt', 'water', 'chocolate'})"
879,0.6463488231744116,"frozenset({'wine', 'salt', 'chocolate'})"
880,0.6433313216656609,"frozenset({'chocolate', 'tea', 'sugar'})"
881,0.6286461476564071,"frozenset({'chocolate', 'tomatoes', 'sugar'})"
882,0.6729028364514182,"frozenset({'vodka', 'chocolate', 'sugar'})"
883,0.644135988734661,"frozenset({'water', 'sugar', 'chocolate'})"
884,0.6387044860189097,"frozenset({'wine', 'chocolate', 'sugar'})"
885,0.6477569905451619,"frozenset({'chocolate', 'tea', 'tomatoes'})"
886,0.6636491651579159,"frozenset({'vodka', 'chocolate', 'tea'})"
887,0.6642526654596661,"frozenset({'water', 'tea', 'chocolate'})"
888,0.6527861597264132,"frozenset({'wine', 'chocolate', 'tea'})"
889,0.6515791591229129,"frozenset({'vodka', 'chocolate', 'tomatoes'})"
890,0.6449406558036612,"frozenset({'water', 'tomatoes', 'chocolate'})"
891,0.6525849929591632,"frozenset({'wine', 'chocolate', 'tomatoes'})"
892,0.6835646751156709,"frozenset({'vodka', 'water', 'chocolate'})"
893,0.6873868436934218,"frozenset({'vodka', 'wine', 'chocolate'})"
894,0.6632468316234158,"frozenset({'wine', 'water', 'chocolate'})"
895,0.7004626835646751,"frozenset({'coffee', 'eggs', 'coca-cola'})"
896,0.6493663246831624,"frozenset({'coffee', 'coca-cola', 'honey'})"
897,0.6608328304164152,"frozenset({'coffee', 'juice', 'coca-cola'})"
898,0.7151478575739287,"frozenset({'milk', 'coffee', 'coca-cola'})"
899,0.683967008650171,"frozenset({'coffee', 'coca-cola', 'pens'})"
900,0.6720981693824181,"frozenset({'pepper', 'coffee', 'coca-cola'})"
901,0.6755180044256689,"frozenset({'coffee', 'salt', 'coca-cola'})"
902,0.6606316636491651,"frozenset({'coffee', 'sugar', 'coca-cola'})"
903,0.664051498692416,"frozenset({'coffee', 'tea', 'coca-cola'})"
904,0.6980486823576745,"frozenset({'coffee', 'tomatoes', 'coca-cola'})"
905,0.6910078455039228,"frozenset({'vodka', 'coffee', 'coca-cola'})"
906,0.6934218467109233,"frozenset({'coffee', 'water', 'coca-cola'})"
907,0.6966405149869241,"frozenset({'wine', 'coffee', 'coca-cola'})"
908,0.684369342184671,"frozenset({'eggs', 'coca-cola', 'honey'})"
909,0.683967008650171,"frozenset({'eggs', 'juice', 'coca-cola'})"
910,0.7219875276604305,"frozenset({'milk', 'eggs', 'coca-cola'})"
911,0.6982498491249246,"frozenset({'eggs', 'coca-cola', 'pens'})"
912,0.7044860189096761,"frozenset({'pepper', 'eggs', 'coca-cola'})"
913,0.692214846107423,"frozenset({'eggs', 'salt', 'coca-cola'})"
914,0.683967008650171,"frozenset({'eggs', 'sugar', 'coca-cola'})"
915,0.6855763427881714,"frozenset({'eggs', 'tea', 'coca-cola'})"
916,0.711929189297928,"frozenset({'eggs', 'tomatoes', 'coca-cola'})"
917,0.7052906859786763,"frozenset({'vodka', 'eggs', 'coca-cola'})"
918,0.7099175216254274,"frozenset({'eggs', 'water', 'coca-cola'})"
919,0.736069201367934,"frozenset({'wine', 'eggs', 'coca-cola'})"
920,0.6314624823979079,"frozenset({'juice', 'coca-cola', 'honey'})"
921,0.688191510762422,"frozenset({'milk', 'coca-cola', 'honey'})"
922,0.6648561657614163,"frozenset({'pens', 'coca-cola', 'honey'})"
923,0.6592234962784148,"frozenset({'pepper', 'coca-cola', 'honey'})"
924,0.6733051699859183,"frozenset({'salt', 'coca-cola', 'honey'})"
925,0.6332729833031583,"frozenset({'sugar', 'coca-cola', 'honey'})"
926,0.6344799839066586,"frozenset({'tea', 'coca-cola', 'honey'})"
927,0.6660631663649165,"frozenset({'coca-cola', 'tomatoes', 'honey'})"
928,0.6775296720981694,"frozenset({'vodka', 'coca-cola', 'honey'})"
929,0.6592234962784148,"frozenset({'water', 'coca-cola', 'honey'})"
930,0.6714946690806679,"frozenset({'wine', 'coca-cola', 'honey'})"
931,0.6865821766244217,"frozenset({'milk', 'juice', 'coca-cola'})"
932,0.6552001609334138,"frozenset({'juice', 'coca-cola', 'pens'})"
933,0.6541943270971635,"frozenset({'pepper', 'juice', 'coca-cola'})"
934,0.6306578153289076,"frozenset({'juice', 'salt', 'coca-cola'})"
935,0.6300543150271575,"frozenset({'juice', 'sugar', 'coca-cola'})"
936,0.6378998189499094,"frozenset({'juice', 'tea', 'coca-cola'})"
937,0.6549989941661637,"frozenset({'juice', 'tomatoes', 'coca-cola'})"
938,0.6737075035204184,"frozenset({'vodka', 'juice', 'coca-cola'})"
939,0.6662643331321666,"frozenset({'juice', 'water', 'coca-cola'})"
940,0.6698853349426674,"frozenset({'wine', 'juice', 'coca-cola'})"
941,0.6948300140816737,"frozenset({'milk', 'coca-cola', 'pens'})"
942,0.692214846107423,"frozenset({'milk', 'pepper', 'coca-cola'})"
943,0.6867833433916717,"frozenset({'milk', 'salt', 'coca-cola'})"
944,0.6702876684771676,"frozenset({'milk', 'sugar', 'coca-cola'})"
945,0.6753168376584189,"frozenset({'milk', 'tea', 'coca-cola'})"
946,0.7183665258499295,"frozenset({'milk', 'tomatoes', 'coca-cola'})"
947,0.7195735264534299,"frozenset({'vodka', 'milk', 'coca-cola'})"
948,0.7069000201166767,"frozenset({'milk', 'water', 'coca-cola'})"
949,0.7155501911084289,"frozenset({'milk', 'wine', 'coca-cola'})"
950,0.6789378394689197,"frozenset({'pepper', 'coca-cola', 'pens'})"
951,0.6656608328304164,"frozenset({'salt', 'coca-cola', 'pens'})"
952,0.6610339971836653,"frozenset({'sugar', 'coca-cola', 'pens'})"
953,0.643934821967411,"frozenset({'tea', 'coca-cola', 'pens'})"
954,0.6783343391671696,"frozenset({'coca-cola', 'tomatoes', 'pens'})"
955,0.67994367330517,"frozenset({'vodka', 'coca-cola', 'pens'})"
956,0.6863810098571715,"frozenset({'water', 'coca-cola', 'pens'})"
957,0.6847716757191712,"frozenset({'wine', 'coca-cola', 'pens'})"
958,0.659625829812915,"frozenset({'pepper', 'salt', 'coca-cola'})"
959,0.6505733252866627,"frozenset({'pepper', 'sugar', 'coca-cola'})"
960,0.6622409977871656,"frozenset({'pepper', 'tea', 'coca-cola'})"
961,0.6714946690806679,"frozenset({'pepper', 'tomatoes', 'coca-cola'})"
962,0.6835646751156709,"frozenset({'vodka', 'pepper', 'coca-cola'})"
963,0.6825588412794207,"frozenset({'pepper', 'water', 'coca-cola'})"
964,0.6938241802454235,"frozenset({'wine', 'pepper', 'coca-cola'})"
965,0.6401126533896601,"frozenset({'salt', 'sugar', 'coca-cola'})"
966,0.6513779923556628,"frozenset({'salt', 'tea', 'coca-cola'})"
967,0.6912090122711728,"frozenset({'salt', 'tomatoes', 'coca-cola'})"
968,0.6849728424864212,"frozenset({'vodka', 'salt', 'coca-cola'})"
969,0.6656608328304164,"frozenset({'water', 'salt', 'coca-cola'})"
970,0.6875880104606719,"frozenset({'wine', 'salt', 'coca-cola'})"
971,0.6387044860189097,"frozenset({'sugar', 'tea', 'coca-cola'})"
972,0.6612351639509153,"frozenset({'sugar', 'tomatoes', 'coca-cola'})"
973,0.6712935023134178,"frozenset({'vodka', 'sugar', 'coca-cola'})"
974,0.6676725005029169,"frozenset({'water', 'sugar', 'coca-cola'})"
975,0.6666666666666666,"frozenset({'wine', 'sugar', 'coca-cola'})"
976,0.6702876684771676,"frozenset({'tea', 'tomatoes', 'coca-cola'})"
977,0.6831623415811708,"frozenset({'vodka', 'tea', 'coca-cola'})"
978,0.6775296720981694,"frozenset({'water', 'tea', 'coca-cola'})"
979,0.6813518406759204,"frozenset({'wine', 'tea', 'coca-cola'})"
980,0.6964393482196741,"frozenset({'vodka', 'tomatoes', 'coca-cola'})"
981,0.6966405149869241,"frozenset({'water', 'tomatoes', 'coca-cola'})"
982,0.7191711929189298,"frozenset({'wine', 'tomatoes', 'coca-cola'})"
983,0.7077046871856769,"frozenset({'vodka', 'water', 'coca-cola'})"
984,0.7191711929189298,"frozenset({'vodka', 'wine', 'coca-cola'})"
985,0.7183665258499295,"frozenset({'wine', 'water', 'coca-cola'})"
986,0.6885938442969222,"frozenset({'coffee', 'eggs', 'honey'})"
987,0.6988533494266748,"frozenset({'coffee', 'juice', 'eggs'})"
988,0.7185676926171797,"frozenset({'milk', 'coffee', 'eggs'})"
989,0.7205793602896802,"frozenset({'coffee', 'eggs', 'pens'})"
990,0.6835646751156709,"frozenset({'pepper', 'coffee', 'eggs'})"
991,0.6950311808489238,"frozenset({'coffee', 'salt', 'eggs'})"
992,0.6809495071414202,"frozenset({'coffee', 'eggs', 'sugar'})"
993,0.7046871856769261,"frozenset({'coffee', 'tea', 'eggs'})"
994,0.6932206799436733,"frozenset({'coffee', 'tomatoes', 'eggs'})"
995,0.7012673506336753,"frozenset({'vodka', 'coffee', 'eggs'})"
996,0.684369342184671,"frozenset({'coffee', 'water', 'eggs'})"
997,0.7143431905049286,"frozenset({'wine', 'coffee', 'eggs'})"
998,0.6618386642526655,"frozenset({'coffee', 'juice', 'honey'})"
999,0.7018708509354254,"frozenset({'milk', 'coffee', 'honey'})"
1000,0.6857775095554215,"frozenset({'coffee', 'pens', 'honey'})"
1001,0.6578153289076645,"frozenset({'pepper', 'coffee', 'honey'})"
1002,0.6702876684771676,"frozenset({'coffee', 'salt', 'honey'})"
1003,0.6399114866224099,"frozenset({'coffee', 'sugar', 'honey'})"
1004,0.659826996580165,"frozenset({'coffee', 'tea', 'honey'})"
1005,0.6574129953731643,"frozenset({'coffee', 'tomatoes', 'honey'})"
1006,0.6821565077449205,"frozenset({'vodka', 'coffee', 'honey'})"
1007,0.6511768255884128,"frozenset({'coffee', 'water', 'honey'})"
1008,0.6668678334339168,"frozenset({'wine', 'coffee', 'honey'})"
1009,0.7048883524441762,"frozenset({'milk', 'coffee', 'juice'})"
1010,0.6875880104606719,"frozenset({'coffee', 'juice', 'pens'})"
1011,0.6533896600281633,"frozenset({'pepper', 'coffee', 'juice'})"
1012,0.6616374974854154,"frozenset({'coffee', 'juice', 'salt'})"
1013,0.6395091530879099,"frozenset({'coffee', 'juice', 'sugar'})"
1014,0.6650573325286663,"frozenset({'coffee', 'juice', 'tea'})"
1015,0.6733051699859183,"frozenset({'coffee', 'juice', 'tomatoes'})"
1016,0.6706900020116676,"frozenset({'vodka', 'coffee', 'juice'})"
1017,0.6533896600281633,"frozenset({'coffee', 'juice', 'water'})"
1018,0.6861798430899215,"frozenset({'wine', 'coffee', 'juice'})"
1019,0.7258096962381815,"frozenset({'milk', 'coffee', 'pens'})"
1020,0.6924160128746731,"frozenset({'milk', 'pepper', 'coffee'})"
1021,0.691812512572923,"frozenset({'milk', 'coffee', 'salt'})"
1022,0.6690806678736673,"frozenset({'milk', 'coffee', 'sugar'})"
1023,0.7002615167974251,"frozenset({'milk', 'coffee', 'tea'})"
1024,0.716153691410179,"frozenset({'milk', 'coffee', 'tomatoes'})"
1025,0.7171595252464293,"frozenset({'vodka', 'coffee', 'milk'})"
1026,0.7022731844699256,"frozenset({'milk', 'coffee', 'water'})"
1027,0.7026755180044256,"frozenset({'milk', 'coffee', 'wine'})"
1028,0.6676725005029169,"frozenset({'pepper', 'coffee', 'pens'})"
1029,0.6875880104606719,"frozenset({'coffee', 'salt', 'pens'})"
1030,0.6650573325286663,"frozenset({'coffee', 'sugar', 'pens'})"
1031,0.6875880104606719,"frozenset({'coffee', 'tea', 'pens'})"
1032,0.6928183464091732,"frozenset({'coffee', 'tomatoes', 'pens'})"
1033,0.6994568497284248,"frozenset({'vodka', 'coffee', 'pens'})"
1034,0.6785355059344196,"frozenset({'coffee', 'water', 'pens'})"
1035,0.6954335143834238,"frozenset({'wine', 'coffee', 'pens'})"
1036,0.6568094950714142,"frozenset({'pepper', 'coffee', 'salt'})"
1037,0.6397103198551599,"frozenset({'pepper', 'coffee', 'sugar'})"
1038,0.6650573325286663,"frozenset({'pepper', 'coffee', 'tea'})"
1039,0.6634479983906658,"frozenset({'pepper', 'coffee', 'tomatoes'})"
1040,0.6620398310199155,"frozenset({'vodka', 'pepper', 'coffee'})"
1041,0.667873667270167,"frozenset({'pepper', 'coffee', 'water'})"
1042,0.6648561657614163,"frozenset({'wine', 'pepper', 'coffee'})"
1043,0.6391068195534098,"frozenset({'coffee', 'salt', 'sugar'})"
1044,0.6775296720981694,"frozenset({'coffee', 'salt', 'tea'})"
1045,0.6819553409776705,"frozenset({'coffee', 'salt', 'tomatoes'})"
1046,0.6823576745121706,"frozenset({'vodka', 'coffee', 'salt'})"
1047,0.6497686582176624,"frozenset({'salt', 'coffee', 'water'})"
1048,0.6769261717964192,"frozenset({'wine', 'coffee', 'salt'})"
1049,0.655803661235164,"frozenset({'coffee', 'tea', 'sugar'})"
1050,0.6531884932609133,"frozenset({'coffee', 'tomatoes', 'sugar'})"
1051,0.6606316636491651,"frozenset({'vodka', 'coffee', 'sugar'})"
1052,0.6622409977871656,"frozenset({'coffee', 'water', 'sugar'})"
1053,0.6541943270971635,"frozenset({'wine', 'coffee', 'sugar'})"
1054,0.6789378394689197,"frozenset({'coffee', 'tea', 'tomatoes'})"
1055,0.6900020116676725,"frozenset({'vodka', 'coffee', 'tea'})"
1056,0.6741098370549186,"frozenset({'coffee', 'water', 'tea'})"
1057,0.6902031784349225,"frozenset({'wine', 'coffee', 'tea'})"
1058,0.6785355059344196,"frozenset({'vodka', 'coffee', 'tomatoes'})"
1059,0.6767250050291692,"frozenset({'coffee', 'water', 'tomatoes'})"
1060,0.7026755180044256,"frozenset({'wine', 'coffee', 'tomatoes'})"
1061,0.6809495071414202,"frozenset({'vodka', 'coffee', 'water'})"
1062,0.7056930195131764,"frozenset({'vodka', 'coffee', 'wine'})"
1063,0.6831623415811708,"frozenset({'wine', 'coffee', 'water'})"
1064,0.6815530074431704,"frozenset({'eggs', 'juice', 'honey'})"
1065,0.72017702675518,"frozenset({'milk', 'eggs', 'honey'})"
1066,0.7131361899014282,"frozenset({'eggs', 'pens', 'honey'})"
1067,0.6891973445986723,"frozenset({'pepper', 'eggs', 'honey'})"
1068,0.7133373566686784,"frozenset({'eggs', 'salt', 'honey'})"
1069,0.6461476564071615,"frozenset({'eggs', 'sugar', 'honey'})"
1070,0.6779320056326695,"frozenset({'eggs', 'tea', 'honey'})"
1071,0.6827600080466707,"frozenset({'eggs', 'tomatoes', 'honey'})"
1072,0.7175618587809294,"frozenset({'vodka', 'eggs', 'honey'})"
1073,0.6712935023134178,"frozenset({'eggs', 'water', 'honey'})"
1074,0.7034801850734259,"frozenset({'wine', 'eggs', 'honey'})"
1075,0.7109233554616777,"frozenset({'milk', 'juice', 'eggs'})"
1076,0.7026755180044256,"frozenset({'eggs', 'juice', 'pens'})"
1077,0.6847716757191712,"frozenset({'pepper', 'juice', 'eggs'})"
1078,0.6867833433916717,"frozenset({'juice', 'salt', 'eggs'})"
1079,0.6381009857171596,"frozenset({'eggs', 'juice', 'sugar'})"
1080,0.6817541742104204,"frozenset({'juice', 'tea', 'eggs'})"
1081,0.6692818346409173,"frozenset({'juice', 'tomatoes', 'eggs'})"
1082,0.6964393482196741,"frozenset({'vodka', 'juice', 'eggs'})"
1083,0.6763226714946691,"frozenset({'juice', 'water', 'eggs'})"
1084,0.6916113458056729,"frozenset({'wine', 'juice', 'eggs'})"
1085,0.723798028565681,"frozenset({'milk', 'eggs', 'pens'})"
1086,0.7044860189096761,"frozenset({'milk', 'pepper', 'eggs'})"
1087,0.7002615167974251,"frozenset({'milk', 'salt', 'eggs'})"
1088,0.6682760008046671,"frozenset({'milk', 'eggs', 'sugar'})"
1089,0.7141420237376785,"frozenset({'milk', 'tea', 'eggs'})"
1090,0.7211828605914303,"frozenset({'milk', 'tomatoes', 'eggs'})"
1091,0.7073023536511768,"frozenset({'vodka', 'milk', 'eggs'})"
1092,0.6988533494266748,"frozenset({'milk', 'water', 'eggs'})"
1093,0.7189700261516797,"frozenset({'milk', 'wine', 'eggs'})"
1094,0.699859183262925,"frozenset({'pepper', 'eggs', 'pens'})"
1095,0.7038825186079259,"frozenset({'eggs', 'salt', 'pens'})"
1096,0.6716958358479179,"frozenset({'eggs', 'sugar', 'pens'})"
1097,0.684369342184671,"frozenset({'eggs', 'tea', 'pens'})"
1098,0.6906055119694227,"frozenset({'eggs', 'tomatoes', 'pens'})"
1099,0.6992556829611748,"frozenset({'vodka', 'eggs', 'pens'})"
1100,0.6948300140816737,"frozenset({'eggs', 'water', 'pens'})"
1101,0.7129350231341782,"frozenset({'wine', 'eggs', 'pens'})"
1102,0.6807483403741702,"frozenset({'pepper', 'salt', 'eggs'})"
1103,0.6616374974854154,"frozenset({'pepper', 'eggs', 'sugar'})"
1104,0.6779320056326695,"frozenset({'pepper', 'tea', 'eggs'})"
1105,0.6849728424864212,"frozenset({'pepper', 'tomatoes', 'eggs'})"
1106,0.6924160128746731,"frozenset({'vodka', 'pepper', 'eggs'})"
1107,0.6910078455039228,"frozenset({'pepper', 'water', 'eggs'})"
1108,0.7058941862804264,"frozenset({'wine', 'pepper', 'eggs'})"
1109,0.6455441561054114,"frozenset({'eggs', 'salt', 'sugar'})"
1110,0.6930195131764233,"frozenset({'salt', 'tea', 'eggs'})"
1111,0.6966405149869241,"frozenset({'salt', 'tomatoes', 'eggs'})"
1112,0.6982498491249246,"frozenset({'vodka', 'salt', 'eggs'})"
1113,0.6674713337356669,"frozenset({'salt', 'water', 'eggs'})"
1114,0.7089116877891772,"frozenset({'wine', 'salt', 'eggs'})"
1115,0.6529873264936632,"frozenset({'eggs', 'tea', 'sugar'})"
1116,0.6503721585194125,"frozenset({'eggs', 'tomatoes', 'sugar'})"
1117,0.6670690002011668,"frozenset({'vodka', 'eggs', 'sugar'})"
1118,0.667873667270167,"frozenset({'eggs', 'water', 'sugar'})"
1119,0.6783343391671696,"frozenset({'wine', 'eggs', 'sugar'})"
1120,0.692013679340173,"frozenset({'tea', 'tomatoes', 'eggs'})"
1121,0.7058941862804264,"frozenset({'vodka', 'tea', 'eggs'})"
1122,0.6817541742104204,"frozenset({'water', 'tea', 'eggs'})"
1123,0.7062965198149266,"frozenset({'wine', 'tea', 'eggs'})"
1124,0.6765238382619191,"frozenset({'vodka', 'tomatoes', 'eggs'})"
1125,0.6825588412794207,"frozenset({'water', 'tomatoes', 'eggs'})"
1126,0.7075035204184269,"frozenset({'wine', 'tomatoes', 'eggs'})"
1127,0.6889961778314222,"frozenset({'vodka', 'water', 'eggs'})"
1128,0.7294306980486823,"frozenset({'vodka', 'wine', 'eggs'})"
1129,0.7014685174009254,"frozenset({'wine', 'water', 'eggs'})"
1130,0.6747133373566687,"frozenset({'milk', 'juice', 'honey'})"
1131,0.667873667270167,"frozenset({'juice', 'pens', 'honey'})"
1132,0.6489639911486622,"frozenset({'pepper', 'juice', 'honey'})"
1133,0.6670690002011668,"frozenset({'juice', 'salt', 'honey'})"
1134,0.6115469724401529,"frozenset({'juice', 'sugar', 'honey'})"
1135,0.6511768255884128,"frozenset({'juice', 'tea', 'honey'})"
1136,0.6387044860189097,"frozenset({'juice', 'tomatoes', 'honey'})"
1137,0.6664654998994166,"frozenset({'vodka', 'juice', 'honey'})"
1138,0.6413196539931604,"frozenset({'juice', 'water', 'honey'})"
1139,0.6417219875276604,"frozenset({'wine', 'juice', 'honey'})"
1140,0.6994568497284248,"frozenset({'milk', 'pens', 'honey'})"
1141,0.6875880104606719,"frozenset({'milk', 'pepper', 'honey'})"
1142,0.7010661838664253,"frozenset({'milk', 'salt', 'honey'})"
1143,0.6435324884329109,"frozenset({'milk', 'sugar', 'honey'})"
1144,0.6855763427881714,"frozenset({'milk', 'tea', 'honey'})"
1145,0.7024743512371756,"frozenset({'milk', 'tomatoes', 'honey'})"
1146,0.6962381814524241,"frozenset({'vodka', 'milk', 'honey'})"
1147,0.6829611748139207,"frozenset({'milk', 'water', 'honey'})"
1148,0.688191510762422,"frozenset({'milk', 'wine', 'honey'})"
1149,0.6733051699859183,"frozenset({'pepper', 'pens', 'honey'})"
1150,0.6777308388654194,"frozenset({'salt', 'pens', 'honey'})"
1151,0.6545966606316637,"frozenset({'sugar', 'pens', 'honey'})"
1152,0.6642526654596661,"frozenset({'pens', 'tea', 'honey'})"
1153,0.6624421645544156,"frozenset({'pens', 'tomatoes', 'honey'})"
1154,0.6889961778314222,"frozenset({'vodka', 'pens', 'honey'})"
1155,0.6698853349426674,"frozenset({'water', 'pens', 'honey'})"
1156,0.6809495071414202,"frozenset({'wine', 'pens', 'honey'})"
1157,0.6718970026151679,"frozenset({'pepper', 'salt', 'honey'})"
1158,0.6272379802856568,"frozenset({'pepper', 'sugar', 'honey'})"
1159,0.6433313216656609,"frozenset({'pepper', 'tea', 'honey'})"
1160,0.6515791591229129,"frozenset({'pepper', 'tomatoes', 'honey'})"
1161,0.667873667270167,"frozenset({'vodka', 'pepper', 'honey'})"
1162,0.6578153289076645,"frozenset({'pepper', 'water', 'honey'})"
1163,0.643934821967411,"frozenset({'wine', 'pepper', 'honey'})"
1164,0.6270368135184068,"frozenset({'salt', 'sugar', 'honey'})"
1165,0.659826996580165,"frozenset({'salt', 'tea', 'honey'})"
1166,0.6722993361496681,"frozenset({'salt', 'tomatoes', 'honey'})"
1167,0.6984510158921746,"frozenset({'vodka', 'salt', 'honey'})"
1168,0.6586199959766647,"frozenset({'salt', 'water', 'honey'})"
1169,0.6807483403741702,"frozenset({'wine', 'salt', 'honey'})"
1170,0.6181854757594045,"frozenset({'sugar', 'tea', 'honey'})"
1171,0.6230134781734058,"frozenset({'sugar', 'tomatoes', 'honey'})"
1172,0.648360490846912,"frozenset({'vodka', 'sugar', 'honey'})"
1173,0.6358881512774089,"frozenset({'water', 'sugar', 'honey'})"
1174,0.6310601488634078,"frozenset({'wine', 'sugar', 'honey'})"
1175,0.6491651579159123,"frozenset({'tea', 'tomatoes', 'honey'})"
1176,0.6811506739086702,"frozenset({'vodka', 'tea', 'honey'})"
1177,0.6473546570106619,"frozenset({'water', 'tea', 'honey'})"
1178,0.652383826191913,"frozenset({'wine', 'tea', 'honey'})"
1179,0.6572118286059143,"frozenset({'vodka', 'tomatoes', 'honey'})"
1180,0.6545966606316637,"frozenset({'water', 'tomatoes', 'honey'})"
1181,0.6674713337356669,"frozenset({'wine', 'tomatoes', 'honey'})"
1182,0.6702876684771676,"frozenset({'vodka', 'water', 'honey'})"
1183,0.6906055119694227,"frozenset({'vodka', 'wine', 'honey'})"
1184,0.6457453228726614,"frozenset({'wine', 'water', 'honey'})"
1185,0.6805471736069202,"frozenset({'milk', 'juice', 'pens'})"
1186,0.6652584992959163,"frozenset({'milk', 'pepper', 'juice'})"
1187,0.6644538322269161,"frozenset({'milk', 'juice', 'salt'})"
1188,0.6389056527861597,"frozenset({'milk', 'juice', 'sugar'})"
1189,0.6825588412794207,"frozenset({'milk', 'juice', 'tea'})"
1190,0.6906055119694227,"frozenset({'milk', 'juice', 'tomatoes'})"
1191,0.6813518406759204,"frozenset({'milk', 'vodka', 'juice'})"
1192,0.6747133373566687,"frozenset({'milk', 'juice', 'water'})"
1193,0.6765238382619191,"frozenset({'milk', 'juice', 'wine'})"
1194,0.6590223295111648,"frozenset({'pepper', 'juice', 'pens'})"
1195,0.6574129953731643,"frozenset({'juice', 'salt', 'pens'})"
1196,0.6282438141219071,"frozenset({'juice', 'sugar', 'pens'})"
1197,0.6584188292094146,"frozenset({'juice', 'tea', 'pens'})"
